Pct	SNPs	Total	Hap	Aligned	Correct	Overall
70	1	509501	B	0.965276	0.998174	0.963513
70	2	44467	B	0.952167	0.996906	0.949221
70	3	3348	B	0.935783	0.996170	0.932198
70	4	221	B	0.904977	1.000000	0.904977
70	5	13	B	0.923077	0.916667	0.846154
70	6	10	B	0.400000	0.250000	0.100000
80	0	7066817	B	0.971027	0.995607	0.966761
80	1	509501	B	0.965317	0.998258	0.963635
80	2	44467	B	0.954888	0.996891	0.951919
80	3	3348	B	0.945938	0.996842	0.942951
80	4	221	B	0.918552	1.000000	0.918552
80	5	13	B	0.923077	0.916667	0.846154
80	6	10	B	0.500000	0.400000	0.200000
90	0	7066817	B	0.970820	0.995525	0.966476
90	1	509501	B	0.965755	0.998431	0.964240
90	2	44467	B	0.958261	0.997419	0.955787
90	3	3348	B	0.953106	0.996239	0.949522
90	4	221	B	0.918552	1.000000	0.918552
90	5	13	B	0.923077	0.916667	0.846154
90	6	10	B	0.700000	0.571429	0.400000
100	0	7066817	B	0.970269	0.995316	0.965724
100	1	509501	B	0.966245	0.998712	0.965001
100	2	44467	B	0.962781	0.998505	0.961342
100	3	3348	B	0.962067	0.997827	0.959976
100	4	221	B	0.977376	1.000000	0.977376
100	5	13	B	1.000000	1.000000	1.000000
100	6	10	B	1.000000	1.000000	1.000000
