20	5	728	A	0.921703	0.971684	0.895604
20	6	227	A	0.933921	0.952830	0.889868
20	7	91	A	0.857143	1.000000	0.857143
20	8	37	A	0.648649	1.000000	0.648649
20	9	10	A	1.000000	1.000000	1.000000
20	10	14	A	1.000000	1.000000	1.000000
20	11	1	A	1.000000	1.000000	1.000000
20	12	2	A	0.000000	-1.000000	0.000000
20	13	2	A	1.000000	1.000000	1.000000
20	14	7	A	0.571429	1.000000	0.571429
20	15	4	A	0.750000	1.000000	0.750000
30	0	8883326	A	0.988434	0.939180	0.928317
30	1	979289	A	0.987584	0.992348	0.980027
30	2	117358	A	0.983333	0.991837	0.975306
30	3	16034	A	0.973182	0.987824	0.961332
30	4	2870	A	0.955401	0.984318	0.940418
30	5	728	A	0.929945	0.977843	0.909341
30	6	227	A	0.911894	0.966184	0.881057
30	7	91	A	0.879121	1.000000	0.879121
30	8	37	A	0.621622	1.000000	0.621622
30	9	10	A	1.000000	1.000000	1.000000
30	10	14	A	1.000000	1.000000	1.000000
30	11	1	A	1.000000	1.000000	1.000000
30	12	2	A	0.000000	-1.000000	0.000000
30	13	2	A	1.000000	1.000000	1.000000
30	14	7	A	0.571429	1.000000	0.571429
30	15	4	A	0.750000	1.000000	0.750000
40	0	8883326	A	0.988221	0.938977	0.927917
40	1	979289	A	0.987109	0.992158	0.979368
40	2	117358	A	0.982421	0.991517	0.974088
40	3	16034	A	0.970874	0.987152	0.958401
40	4	2870	A	0.952962	0.985009	0.938676
40	5	728	A	0.934066	0.977941	0.913462
40	6	227	A	0.911894	0.956522	0.872247
40	7	91	A	0.879121	0.987500	0.868132
40	8	37	A	0.621622	1.000000	0.621622
40	9	10	A	0.900000	1.000000	0.900000
40	10	14	A	1.000000	1.000000	1.000000
40	11	1	A	1.000000	1.000000	1.000000
40	12	2	A	0.000000	-1.000000	0.000000
40	13	2	A	1.000000	1.000000	1.000000
40	14	7	A	0.571429	1.000000	0.571429
40	15	4	A	1.000000	1.000000	1.000000
50	0	8883326	A	0.988030	0.938841	0.927604
50	1	979289	A	0.986902	0.992008	0.979014
50	2	117358	A	0.982200	0.991498	0.973849
50	3	16034	A	0.970874	0.987281	0.958526
50	4	2870	A	0.951220	0.983883	0.935889
50	5	728	A	0.931319	0.977876	0.910714
50	6	227	A	0.911894	0.966184	0.881057
50	7	91	A	0.879121	0.987500	0.868132
50	8	37	A	0.648649	1.000000	0.648649
50	9	10	A	0.900000	1.000000	0.900000
50	10	14	A	1.000000	1.000000	1.000000
50	11	1	A	1.000000	1.000000	1.000000
50	12	2	A	0.000000	-1.000000	0.000000
50	13	2	A	1.000000	1.000000	1.000000
50	14	7	A	0.571429	1.000000	0.571429
50	15	4	A	1.000000	1.000000	1.000000
60	0	8883326	A	0.987867	0.938740	0.927351
60	1	979289	A	0.986673	0.991858	0.978640
60	2	117358	A	0.981774	0.991277	0.973210
60	3	16034	A	0.971061	0.986641	0.958089
60	4	2870	A	0.952962	0.982815	0.936585
60	5	728	A	0.931319	0.977876	0.910714
60	6	227	A	0.907489	0.966019	0.876652
60	7	91	A	0.879121	1.000000	0.879121
60	8	37	A	0.594595	0.954545	0.567568
60	9	10	A	0.900000	1.000000	0.900000
60	10	14	A	1.000000	1.000000	1.000000
60	11	1	A	1.000000	1.000000	1.000000
60	12	2	A	0.000000	-1.000000	0.000000
60	13	2	A	1.000000	1.000000	1.000000
60	14	7	A	0.571429	1.000000	0.571429
60	15	4	A	1.000000	1.000000	1.000000
70	0	8883326	A	0.987768	0.938652	0.927170
70	1	979289	A	0.986503	0.991816	0.978430
70	2	117358	A	0.981620	0.991233	0.973014
70	3	16034	A	0.969565	0.986492	0.956468
70	4	2870	A	0.951568	0.983156	0.935540
70	5	728	A	0.932692	0.977909	0.912088
70	6	227	A	0.907489	0.961165	0.872247
70	7	91	A	0.879121	0.987500	0.868132
70	8	37	A	0.594595	0.954545	0.567568
70	9	10	A	0.900000	1.000000	0.900000
70	10	14	A	1.000000	1.000000	1.000000
70	11	1	A	1.000000	1.000000	1.000000
70	12	2	A	0.000000	-1.000000	0.000000
70	13	2	A	1.000000	1.000000	1.000000
70	14	7	A	0.571429	1.000000	0.571429
70	15	4	A	1.000000	1.000000	1.000000
80	0	8883326	A	0.987670	0.938595	0.927022
80	1	979289	A	0.986293	0.991748	0.978155
80	2	117358	A	0.981424	0.991266	0.972852
80	3	16034	A	0.970313	0.986181	0.956904
80	4	2870	A	0.947735	0.982353	0.931010
80	5	728	A	0.929945	0.979321	0.910714
80	6	227	A	0.894273	0.965517	0.863436
80	7	91	A	0.879121	1.000000	0.879121
80	8	37	A	0.567568	0.904762	0.513514
80	9	10	A	0.900000	1.000000	0.900000
80	10	14	A	1.000000	1.000000	1.000000
80	11	1	A	1.000000	1.000000	1.000000
80	12	2	A	0.000000	-1.000000	0.000000
80	13	2	A	1.000000	1.000000	1.000000
80	14	7	A	0.571429	1.000000	0.571429
80	15	4	A	1.000000	1.000000	1.000000
90	0	8883326	A	0.987503	0.938490	0.926762
90	1	979289	A	0.986057	0.991661	0.977835
90	2	117358	A	0.980930	0.991183	0.972281
90	3	16034	A	0.968816	0.986031	0.955283
90	4	2870	A	0.948780	0.979434	0.929268
90	5	728	A	0.923077	0.974702	0.899725
90	6	227	A	0.889868	0.955446	0.850220
90	7	91	A	0.857143	1.000000	0.857143
90	8	37	A	0.540541	0.900000	0.486486
90	9	10	A	0.900000	1.000000	0.900000
90	10	14	A	1.000000	1.000000	1.000000
90	11	1	A	1.000000	1.000000	1.000000
90	12	2	A	0.000000	-1.000000	0.000000
90	13	2	A	1.000000	1.000000	1.000000
90	14	7	A	0.571429	1.000000	0.571429
90	15	4	A	1.000000	1.000000	1.000000
0	0	8882842	B	0.988565	0.939471	0.928728
0	1	979931	B	0.967738	0.983077	0.951361
0	2	117433	B	0.912546	0.971856	0.886863
0	3	15731	B	0.759774	0.946201	0.718899
0	4	2990	B	0.511037	0.893979	0.456856
0	5	662	B	0.466767	0.822006	0.383686
0	6	207	B	0.314010	0.630769	0.198068
0	7	114	B	0.342105	0.846154	0.289474
0	8	40	B	0.325000	0.384615	0.125000
0	9	22	B	0.272727	0.333333	0.090909
0	10	15	B	0.400000	1.000000	0.400000
0	12	3	B	0.333333	1.000000	0.333333
0	14	6	B	0.000000	-1.000000	0.000000
0	15	3	B	0.000000	-1.000000	0.000000
0	16	1	B	0.000000	-1.000000	0.000000
4	0	8882842	B	0.989152	0.939384	0.929194
4	1	979931	B	0.983173	0.990039	0.973380
4	2	117433	B	0.967352	0.986593	0.954382
4	3	15731	B	0.916598	0.974131	0.892887
4	4	2990	B	0.839799	0.956591	0.803344
4	5	662	B	0.788520	0.906130	0.714502
4	6	207	B	0.579710	0.850000	0.492754
4	7	114	B	0.526316	0.933333	0.491228
4	8	40	B	0.600000	0.916667	0.550000
4	9	22	B	0.409091	0.777778	0.318182
4	10	15	B	0.400000	1.000000	0.400000
4	12	3	B	0.333333	0.000000	0.000000
4	14	6	B	0.000000	-1.000000	0.000000
4	15	3	B	0.000000	-1.000000	0.000000
4	16	1	B	0.000000	-1.000000	0.000000
8	0	8882842	B	0.989122	0.939311	0.929093
8	1	979931	B	0.987342	0.991987	0.979430
8	2	117433	B	0.980832	0.991535	0.972529
8	3	15731	B	0.960333	0.987622	0.948446
8	4	2990	B	0.936789	0.975009	0.913378
8	5	662	B	0.904834	0.963272	0.871601
8	6	207	B	0.811594	0.940476	0.763285
8	7	114	B	0.675439	1.000000	0.675439
8	8	40	B	0.625000	1.000000	0.625000
8	9	22	B	0.545455	1.000000	0.545455
8	10	15	B	0.466667	0.857143	0.400000
8	12	3	B	0.333333	0.000000	0.000000
8	14	6	B	0.166667	1.000000	0.166667
8	15	3	B	0.000000	-1.000000	0.000000
8	16	1	B	0.000000	-1.000000	0.000000
2	0	8882842	B	0.989007	0.939429	0.929102
2	1	979931	B	0.978056	0.987709	0.966034
2	2	117433	B	0.948720	0.980424	0.930147
2	3	15731	B	0.867078	0.965029	0.836755
2	4	2990	B	0.711371	0.931829	0.662876
2	5	662	B	0.638973	0.879433	0.561934
2	6	207	B	0.400966	0.734940	0.294686
2	7	114	B	0.429825	0.836735	0.359649
2	8	40	B	0.450000	0.666667	0.300000
2	9	22	B	0.272727	0.333333	0.090909
2	10	15	B	0.400000	1.000000	0.400000
2	12	3	B	0.333333	1.000000	0.333333
2	14	6	B	0.000000	-1.000000	0.000000
2	15	3	B	0.000000	-1.000000	0.000000
2	16	1	B	0.000000	-1.000000	0.000000
15	0	8882842	B	0.988886	0.939186	0.928748
15	1	979931	B	0.988100	0.992488	0.980677
15	2	117433	B	0.983846	0.992548	0.976514
15	3	15731	B	0.973238	0.989223	0.962749
15	4	2990	B	0.965552	0.982335	0.948495
15	5	662	B	0.948640	0.971338	0.921450
15	6	207	B	0.893720	0.956757	0.855072
15	7	114	B	0.815789	1.000000	0.815789
15	8	40	B	0.775000	0.935484	0.725000
15	9	22	B	0.727273	1.000000	0.727273
15	10	15	B	0.933333	0.928571	0.866667
15	12	3	B	0.666667	0.500000	0.333333
15	14	6	B	0.500000	1.000000	0.500000
15	15	3	B	0.666667	1.000000	0.666667
15	16	1	B	0.000000	-1.000000	0.000000
6	0	8882842	B	0.989167	0.939353	0.929177
6	1	979931	B	0.985948	0.991207	0.977279
6	2	117433	B	0.976395	0.990075	0.966704
6	3	15731	B	0.947683	0.983700	0.932236
6	4	2990	B	0.899666	0.968030	0.870903
6	5	662	B	0.853474	0.950442	0.811178
6	6	207	B	0.705314	0.897260	0.632850
6	7	114	B	0.605263	0.942029	0.570175
6	8	40	B	0.650000	0.961538	0.625000
6	9	22	B	0.590909	0.923077	0.545455
6	10	15	B	0.400000	1.000000	0.400000
6	12	3	B	0.333333	0.000000	0.000000
6	14	6	B	0.000000	-1.000000	0.000000
6	15	3	B	0.000000	-1.000000	0.000000
6	16	1	B	0.000000	-1.000000	0.000000
20	0	8882842	B	0.988713	0.939085	0.928486
20	1	979931	B	0.988025	0.992481	0.980596
20	2	117433	B	0.983821	0.992444	0.976387
20	3	15731	B	0.972475	0.989345	0.962113
20	4	2990	B	0.964883	0.981976	0.947492
20	5	662	B	0.954683	0.969937	0.925982
20	6	207	B	0.942029	0.958974	0.903382
20	7	114	B	0.859649	0.979592	0.842105
20	8	40	B	0.750000	0.900000	0.675000
20	9	22	B	0.727273	1.000000	0.727273
20	10	15	B	0.933333	1.000000	0.933333
20	12	3	B	0.666667	0.500000	0.333333
20	14	6	B	0.833333	1.000000	0.833333
20	15	3	B	0.666667	1.000000	0.666667
20	16	1	B	0.000000	-1.000000	0.000000
10	0	8882842	B	0.989069	0.939265	0.928998
10	1	979931	B	0.987888	0.992360	0.980340
10	2	117433	B	0.982952	0.992039	0.975126
10	3	15731	B	0.969042	0.988914	0.958299
10	4	2990	B	0.952174	0.977520	0.930769
10	5	662	B	0.933535	0.975728	0.910876
10	6	207	B	0.855072	0.966102	0.826087
10	7	114	B	0.736842	0.988095	0.728070
10	8	40	B	0.675000	1.000000	0.675000
10	9	22	B	0.636364	1.000000	0.636364
10	10	15	B	0.866667	1.000000	0.866667
10	12	3	B	0.666667	0.500000	0.333333
10	14	6	B	0.333333	1.000000	0.333333
10	15	3	B	0.000000	-1.000000	0.000000
10	16	1	B	0.000000	-1.000000	0.000000
50	0	8882842	B	0.988031	0.938621	0.927387
50	1	979931	B	0.986906	0.992051	0.979062
50	2	117433	B	0.981939	0.992082	0.974164
50	3	15731	B	0.970631	0.987295	0.958299
50	4	2990	B	0.960870	0.976679	0.938462
50	5	662	B	0.942598	0.977564	0.921450
50	6	207	B	0.913043	0.973545	0.888889
50	7	114	B	0.877193	0.970000	0.850877
50	8	40	B	0.725000	0.896552	0.650000
50	9	22	B	0.727273	1.000000	0.727273
50	10	15	B	0.933333	0.928571	0.866667
50	12	3	B	0.666667	0.500000	0.333333
50	14	6	B	0.833333	1.000000	0.833333
50	15	3	B	0.666667	1.000000	0.666667
50	16	1	B	0.000000	-1.000000	0.000000
60	0	8882842	B	0.987854	0.938532	0.927132
60	1	979931	B	0.986681	0.991961	0.978749
60	2	117433	B	0.981939	0.991805	0.973891
60	3	15731	B	0.969614	0.986560	0.956583
60	4	2990	B	0.961204	0.975992	0.938127
60	5	662	B	0.938066	0.977456	0.916918
60	6	207	B	0.898551	0.967742	0.869565
60	7	114	B	0.877193	0.960000	0.842105
60	8	40	B	0.725000	0.793103	0.575000
60	9	22	B	0.727273	1.000000	0.727273
60	10	15	B	0.866667	0.923077	0.800000
60	12	3	B	0.666667	0.500000	0.333333
60	14	6	B	0.833333	1.000000	0.833333
60	15	3	B	0.666667	1.000000	0.666667
60	16	1	B	0.000000	-1.000000	0.000000
30	0	8882842	B	0.988418	0.938936	0.928061
30	1	979931	B	0.987679	0.992356	0.980129
30	2	117433	B	0.983054	0.992395	0.975578
30	3	15731	B	0.972030	0.987967	0.960333
30	4	2990	B	0.962876	0.978465	0.942140
30	5	662	B	0.945619	0.976038	0.922961
30	6	207	B	0.937198	0.958763	0.898551
30	7	114	B	0.885965	0.980198	0.868421
30	8	40	B	0.750000	0.900000	0.675000
30	9	22	B	0.681818	1.000000	0.681818
30	10	15	B	0.866667	0.923077	0.800000
30	12	3	B	0.666667	0.500000	0.333333
30	14	6	B	0.833333	1.000000	0.833333
30	15	3	B	0.666667	1.000000	0.666667
30	16	1	B	0.000000	-1.000000	0.000000
70	0	8882842	B	0.987765	0.938456	0.926974
70	1	979931	B	0.986545	0.991920	0.978574
70	2	117433	B	0.981555	0.991593	0.973304
70	3	15731	B	0.968724	0.986810	0.955947
70	4	2990	B	0.959866	0.975261	0.936120
70	5	662	B	0.941088	0.977528	0.919940
70	6	207	B	0.898551	0.973118	0.874396
70	7	114	B	0.877193	0.960000	0.842105
70	8	40	B	0.725000	0.793103	0.575000
70	9	22	B	0.727273	1.000000	0.727273
70	10	15	B	0.866667	1.000000	0.866667
70	12	3	B	0.666667	1.000000	0.666667
70	14	6	B	0.833333	1.000000	0.833333
70	15	3	B	0.666667	1.000000	0.666667
70	16	1	B	0.000000	-1.000000	0.000000
80	0	8882842	B	0.987663	0.938412	0.926834
80	1	979931	B	0.986341	0.991823	0.978276
80	2	117433	B	0.981266	0.991548	0.972972
80	3	15731	B	0.968533	0.986939	0.955883
80	4	2990	B	0.956522	0.975874	0.933445
80	5	662	B	0.938066	0.972625	0.912387
80	6	207	B	0.903382	0.962567	0.869565
80	7	114	B	0.868421	0.959596	0.833333
80	8	40	B	0.725000	0.793103	0.575000
80	9	22	B	0.681818	1.000000	0.681818
80	10	15	B	0.866667	1.000000	0.866667
80	12	3	B	0.666667	1.000000	0.666667
80	14	6	B	0.833333	1.000000	0.833333
80	15	3	B	0.666667	1.000000	0.666667
80	16	1	B	0.000000	-1.000000	0.000000
40	0	8882842	B	0.988205	0.938767	0.927694
40	1	979931	B	0.987210	0.992187	0.979498
40	2	117433	B	0.982424	0.992164	0.974726
40	3	15731	B	0.970695	0.987099	0.958172
40	4	2990	B	0.961204	0.976688	0.938796
40	5	662	B	0.942598	0.977564	0.921450
40	6	207	B	0.922705	0.968586	0.893720
40	7	114	B	0.877193	0.970000	0.850877
40	8	40	B	0.700000	0.892857	0.625000
40	9	22	B	0.727273	1.000000	0.727273
40	10	15	B	0.933333	1.000000	0.933333
40	12	3	B	0.666667	0.500000	0.333333
40	14	6	B	0.833333	1.000000	0.833333
40	15	3	B	0.666667	1.000000	0.666667
40	16	1	B	0.000000	-1.000000	0.000000
90	0	8882842	B	0.987491	0.938306	0.926569
90	1	979931	B	0.986195	0.991657	0.977967
90	2	117433	B	0.980891	0.991423	0.972478
90	3	15731	B	0.967326	0.986660	0.954421
90	4	2990	B	0.956522	0.974476	0.932107
90	5	662	B	0.935045	0.972536	0.909366
90	6	207	B	0.893720	0.967568	0.864734
90	7	114	B	0.868421	0.949495	0.824561
90	8	40	B	0.725000	0.793103	0.575000
90	9	22	B	0.727273	1.000000	0.727273
90	10	15	B	0.933333	0.928571	0.866667
90	12	3	B	0.666667	0.500000	0.333333
90	14	6	B	0.833333	1.000000	0.833333
90	15	3	B	0.666667	1.000000	0.666667
90	16	1	B	1.000000	1.000000	1.000000
