Pct	Region	Total	Hap	Aligned	Correct	Overall
30	Total	8380607	A	0.991137	0.998193	0.989346
30	Exome	73785	A	0.993996	0.995869	0.989890
30	NonConf	1182366	A	0.984047	0.991382	0.975567
30	Rep	2673976	A	0.987045	0.995491	0.982594
30	Alu	560203	A	0.974156	0.995489	0.969761
2	Total	8380607	A	0.989975	0.998202	0.988195
2	Exome	73785	A	0.993589	0.996235	0.989849
2	NonConf	1182366	A	0.981364	0.991047	0.972577
2	Rep	2673976	A	0.985805	0.995473	0.981343
2	Alu	560203	A	0.971735	0.995802	0.967656
70	Total	8380607	A	0.990824	0.998042	0.988884
70	Exome	73785	A	0.993684	0.995485	0.989198
70	NonConf	1182366	A	0.983003	0.990943	0.974099
70	Rep	2673976	A	0.986336	0.995101	0.981504
70	Alu	560203	A	0.972621	0.994711	0.967476
90	Total	8380607	A	0.990666	0.997971	0.988656
90	Exome	73785	A	0.992898	0.995769	0.988697
90	NonConf	1182366	A	0.982485	0.990681	0.973329
90	Rep	2673976	A	0.985935	0.994893	0.980900
90	Alu	560203	A	0.971560	0.994354	0.966075
10	Total	8380607	A	0.991329	0.998304	0.989648
10	Exome	73785	A	0.994037	0.996114	0.990174
10	NonConf	1182366	A	0.984770	0.991753	0.976649
10	Rep	2673976	A	0.987547	0.995782	0.983382
10	Alu	560203	A	0.975186	0.996229	0.971509
60	Total	8380607	A	0.990901	0.998081	0.989000
60	Exome	73785	A	0.993739	0.995554	0.989320
60	NonConf	1182366	A	0.983316	0.991052	0.974517
60	Rep	2673976	A	0.986494	0.995209	0.981768
60	Alu	560203	A	0.972992	0.994940	0.968069
100	Total	8380607	A	0.990390	0.997832	0.988243
100	Exome	73785	A	0.992316	0.995930	0.988277
100	NonConf	1182366	A	0.981697	0.990275	0.972150
100	Rep	2673976	A	0.985253	0.994458	0.979793
100	Alu	560203	A	0.969079	0.992765	0.962067
15	Total	8380607	A	0.991295	0.998286	0.989596
15	Exome	73785	A	0.994023	0.996060	0.990106
15	NonConf	1182366	A	0.984579	0.991716	0.976423
15	Rep	2673976	A	0.987437	0.995738	0.983228
15	Alu	560203	A	0.974988	0.996119	0.971203
0	Total	8380607	B	0.988731	0.998088	0.986840
0	Exome	73785	B	0.993386	0.996303	0.989713
0	NonConf	1182366	B	0.978338	0.990310	0.968858
0	Rep	2673976	B	0.984091	0.995128	0.979297
0	Alu	560203	B	0.968147	0.995365	0.963660
50	Total	8380607	B	0.990961	0.998124	0.989102
50	Exome	73785	B	0.993833	0.995827	0.989686
50	NonConf	1182366	B	0.983487	0.991179	0.974811
50	Rep	2673976	B	0.986616	0.995301	0.981980
50	Alu	560203	B	0.973270	0.995184	0.968583
80	Total	8380607	B	0.990770	0.998024	0.988811
80	Exome	73785	B	0.993332	0.995989	0.989347
80	NonConf	1182366	B	0.982839	0.990810	0.973807
80	Rep	2673976	B	0.986168	0.995039	0.981276
80	Alu	560203	B	0.972256	0.994681	0.967085
6	Total	8380607	B	0.991173	0.998307	0.989495
6	Exome	73785	B	0.993996	0.996169	0.990188
6	NonConf	1182366	B	0.984296	0.991675	0.976101
6	Rep	2673976	B	0.987372	0.995750	0.983175
6	Alu	560203	B	0.974882	0.996353	0.971326
8	Total	8380607	B	0.991310	0.998317	0.989642
8	Exome	73785	B	0.994010	0.996182	0.990215
8	NonConf	1182366	B	0.984691	0.991755	0.976572
8	Rep	2673976	B	0.987545	0.995781	0.983379
8	Alu	560203	B	0.975255	0.996380	0.971725
30	Total	8380607	B	0.991149	0.998216	0.989381
30	Exome	73785	B	0.993955	0.995869	0.989849
30	NonConf	1182366	B	0.984095	0.991475	0.975706
30	Rep	2673976	B	0.987043	0.995538	0.982639
30	Alu	560203	B	0.974165	0.995628	0.969906
4	Total	8380607	B	0.990857	0.998273	0.989145
4	Exome	73785	B	0.993928	0.996250	0.990201
4	NonConf	1182366	B	0.983489	0.991424	0.975055
4	Rep	2673976	B	0.986967	0.995646	0.982670
4	Alu	560203	B	0.974009	0.996208	0.970316
70	Total	8380607	B	0.990844	0.998060	0.988922
70	Exome	73785	B	0.993657	0.995949	0.989632
70	NonConf	1182366	B	0.983072	0.990937	0.974163
70	Rep	2673976	B	0.986351	0.995146	0.981563
70	Alu	560203	B	0.972681	0.994845	0.967667
2	Total	8380607	B	0.990160	0.998209	0.988387
2	Exome	73785	B	0.993820	0.996291	0.990133
2	NonConf	1182366	B	0.981728	0.990985	0.972878
2	Rep	2673976	B	0.986017	0.995473	0.981553
2	Alu	560203	B	0.972101	0.996001	0.968213
20	Total	8380607	B	0.991264	0.998267	0.989547
20	Exome	73785	B	0.993969	0.996087	0.990079
20	NonConf	1182366	B	0.984452	0.991685	0.976266
20	Rep	2673976	B	0.987318	0.995661	0.983034
20	Alu	560203	B	0.974772	0.995931	0.970805
100	Total	8380607	B	0.990401	0.997842	0.988263
100	Exome	73785	B	0.992207	0.996162	0.988399
100	NonConf	1182366	B	0.981726	0.990231	0.972136
100	Rep	2673976	B	0.985257	0.994490	0.979828
100	Alu	560203	B	0.969129	0.992940	0.962287
40	Total	8380607	B	0.991054	0.998162	0.989232
40	Exome	73785	B	0.993942	0.995746	0.989713
40	NonConf	1182366	B	0.983785	0.991278	0.975205
40	Rep	2673976	B	0.986841	0.995407	0.982308
40	Alu	560203	B	0.973808	0.995406	0.969334
10	Total	8380607	B	0.991345	0.998314	0.989673
10	Exome	73785	B	0.994037	0.996142	0.990201
10	NonConf	1182366	B	0.984787	0.991780	0.976692
10	Rep	2673976	B	0.987562	0.995780	0.983394
10	Alu	560203	B	0.975250	0.996337	0.971678
90	Total	8380607	B	0.990679	0.997985	0.988682
90	Exome	73785	B	0.992858	0.996110	0.988995
90	NonConf	1182366	B	0.982550	0.990681	0.973394
90	Rep	2673976	B	0.985948	0.994931	0.980950
90	Alu	560203	B	0.971610	0.994510	0.966277
60	Total	8380607	B	0.990911	0.998098	0.989025
60	Exome	73785	B	0.993657	0.995881	0.989564
60	NonConf	1182366	B	0.983342	0.991068	0.974559
60	Rep	2673976	B	0.986493	0.995241	0.981798
60	Alu	560203	B	0.973037	0.995060	0.968229
15	Total	8380607	B	0.991310	0.998292	0.989617
15	Exome	73785	B	0.993983	0.996141	0.990147
15	NonConf	1182366	B	0.984597	0.991747	0.976471
15	Rep	2673976	B	0.987443	0.995724	0.983221
15	Alu	560203	B	0.975005	0.996155	0.971257
