Pct	Region	Total	Hap	Aligned	Correct	Overall
30	Total	8380607	A	0.990934	0.998151	0.989102
30	Exome	73785	A	0.993915	0.996182	0.990120
30	NonConf	1182366	A	0.983372	0.990776	0.974302
30	Rep	2673976	A	0.986598	0.995280	0.981941
30	Alu	560203	A	0.971434	0.995327	0.966894
4	Total	8380607	A	0.990497	0.998115	0.988630
4	Exome	73785	A	0.993766	0.996250	0.990039
4	NonConf	1182366	A	0.982395	0.990583	0.973145
4	Rep	2673976	A	0.986058	0.995200	0.981325
4	Alu	560203	A	0.970429	0.995284	0.965852
10	Total	8380607	A	0.990988	0.998143	0.989147
10	Exome	73785	A	0.994023	0.996223	0.990269
10	NonConf	1182366	A	0.983488	0.990735	0.974376
10	Rep	2673976	A	0.986703	0.995265	0.982032
10	Alu	560203	A	0.971737	0.995321	0.967190
6	Total	8380607	A	0.990804	0.998130	0.988952
6	Exome	73785	A	0.993901	0.996209	0.990133
6	NonConf	1182366	A	0.983055	0.990660	0.973874
6	Rep	2673976	A	0.986442	0.995232	0.981738
6	Alu	560203	A	0.971155	0.995307	0.966598
40	Total	8380607	A	0.990877	0.998152	0.989046
40	Exome	73785	A	0.993942	0.996087	0.990052
40	NonConf	1182366	A	0.983245	0.990796	0.974195
40	Rep	2673976	A	0.986507	0.995283	0.981854
40	Alu	560203	A	0.971255	0.995323	0.966712
60	Total	8380607	A	0.990817	0.998158	0.988991
60	Exome	73785	A	0.993901	0.996223	0.990147
60	NonConf	1182366	A	0.983070	0.990837	0.974061
60	Rep	2673976	A	0.986397	0.995293	0.981754
60	Alu	560203	A	0.971069	0.995333	0.966537
50	Total	8380607	A	0.990839	0.998155	0.989011
50	Exome	73785	A	0.993928	0.996114	0.990066
50	NonConf	1182366	A	0.983157	0.990812	0.974123
50	Rep	2673976	A	0.986436	0.995286	0.981786
50	Alu	560203	A	0.971073	0.995331	0.966539
0	Total	8380607	B	0.988731	0.998088	0.986840
0	Exome	73785	B	0.993386	0.996303	0.989713
0	NonConf	1182366	B	0.978338	0.990310	0.968858
0	Rep	2673976	B	0.984091	0.995128	0.979297
0	Alu	560203	B	0.968147	0.995365	0.963660
20	Total	8380607	B	0.991059	0.998163	0.989238
20	Exome	73785	B	0.993983	0.996291	0.990296
20	NonConf	1182366	B	0.983689	0.990771	0.974611
20	Rep	2673976	B	0.986823	0.995292	0.982177
20	Alu	560203	B	0.972107	0.995514	0.967746
2	Total	8380607	B	0.990051	0.998103	0.988173
2	Exome	73785	B	0.993806	0.996332	0.990161
2	NonConf	1182366	B	0.981375	0.990401	0.971955
2	Rep	2673976	B	0.985522	0.995166	0.980757
2	Alu	560203	B	0.969798	0.995393	0.965330
8	Total	8380607	B	0.991022	0.998154	0.989193
8	Exome	73785	B	0.994064	0.996278	0.990364
8	NonConf	1182366	B	0.983605	0.990714	0.974471
8	Rep	2673976	B	0.986793	0.995273	0.982128
8	Alu	560203	B	0.972040	0.995473	0.967640
90	Total	8380607	B	0.990765	0.998180	0.988962
90	Exome	73785	B	0.993874	0.996441	0.990337
90	NonConf	1182366	B	0.983012	0.990870	0.974037
90	Rep	2673976	B	0.986297	0.995323	0.981684
90	Alu	560203	B	0.971028	0.995529	0.966687
30	Total	8380607	B	0.991003	0.998164	0.989183
30	Exome	73785	B	0.993969	0.996319	0.990310
30	NonConf	1182366	B	0.983580	0.990784	0.974516
30	Rep	2673976	B	0.986731	0.995296	0.982089
30	Alu	560203	B	0.971928	0.995517	0.967571
80	Total	8380607	B	0.990813	0.998177	0.989006
80	Exome	73785	B	0.993888	0.996414	0.990323
80	NonConf	1182366	B	0.983149	0.990856	0.974159
80	Rep	2673976	B	0.986389	0.995323	0.981775
80	Alu	560203	B	0.971212	0.995510	0.966851
70	Total	8380607	B	0.990849	0.998176	0.989041
70	Exome	73785	B	0.993942	0.996332	0.990296
70	NonConf	1182366	B	0.983218	0.990859	0.974230
70	Rep	2673976	B	0.986467	0.995322	0.981852
70	Alu	560203	B	0.971434	0.995518	0.967080
15	Total	8380607	B	0.991075	0.998162	0.989253
15	Exome	73785	B	0.994023	0.996278	0.990323
15	NonConf	1182366	B	0.983733	0.990772	0.974655
15	Rep	2673976	B	0.986853	0.995294	0.982209
15	Alu	560203	B	0.972182	0.995509	0.967815
10	Total	8380607	B	0.991057	0.998161	0.989235
10	Exome	73785	B	0.994064	0.996278	0.990364
10	NonConf	1182366	B	0.983679	0.990755	0.974586
10	Rep	2673976	B	0.986839	0.995291	0.982192
10	Alu	560203	B	0.972183	0.995501	0.967810
40	Total	8380607	B	0.990944	0.998167	0.989128
40	Exome	73785	B	0.993969	0.996305	0.990296
40	NonConf	1182366	B	0.983435	0.990810	0.974397
40	Rep	2673976	B	0.986646	0.995300	0.982009
40	Alu	560203	B	0.971769	0.995512	0.967408
60	Total	8380607	B	0.990886	0.998176	0.989078
60	Exome	73785	B	0.993942	0.996318	0.990283
60	NonConf	1182366	B	0.983289	0.990848	0.974290
60	Rep	2673976	B	0.986550	0.995318	0.981931
60	Alu	560203	B	0.971596	0.995513	0.967237
4	Total	8380607	B	0.990638	0.998126	0.988782
4	Exome	73785	B	0.993955	0.996332	0.990310
4	NonConf	1182366	B	0.982714	0.990541	0.973419
4	Rep	2673976	B	0.986283	0.995206	0.981555
4	Alu	560203	B	0.971028	0.995439	0.966600
6	Total	8380607	B	0.990911	0.998140	0.989067
6	Exome	73785	B	0.994037	0.996291	0.990350
6	NonConf	1182366	B	0.983342	0.990625	0.974123
6	Rep	2673976	B	0.986629	0.995233	0.981925
6	Alu	560203	B	0.971685	0.995466	0.967280
50	Total	8380607	B	0.990907	0.998170	0.989093
50	Exome	73785	B	0.993983	0.996305	0.990310
50	NonConf	1182366	B	0.983366	0.990817	0.974335
50	Rep	2673976	B	0.986580	0.995305	0.981948
50	Alu	560203	B	0.971609	0.995506	0.967242
